nama_label,label,image_path,bounding_box,status
tomato,8,valid/images/0037_png.rf.5f3650a04d6a0c95e4deb29533ba4337.jpg,"[2322, 2701, 3204, 3608]",1
tomato,8,valid/images/0037_png.rf.5f3650a04d6a0c95e4deb29533ba4337.jpg,"[1951, 1762, 2988, 2729]",1
carrot,0,valid/images/0037_png.rf.5f3650a04d6a0c95e4deb29533ba4337.jpg,"[2382, 472, 2970, 1776]",1
carrot,0,valid/images/0037_png.rf.5f3650a04d6a0c95e4deb29533ba4337.jpg,"[2842, 992, 3450, 2002]",1
carrot,0,valid/images/0037_png.rf.5f3650a04d6a0c95e4deb29533ba4337.jpg,"[2782, 632, 3283, 1834]",1
carrot,0,valid/images/0037_png.rf.5f3650a04d6a0c95e4deb29533ba4337.jpg,"[3252, 1052, 3916, 2002]",1
cheese,1,valid/images/Homemade-American-Cheese-Recipe_jpg.rf.a129daf28ce1fd2eed1f06a7462649c9.jpg,"[70, 448, 379, 864]",1
cheese,1,valid/images/Homemade-American-Cheese-Recipe_jpg.rf.a129daf28ce1fd2eed1f06a7462649c9.jpg,"[86, 0, 460, 470]",1
eggplant,4,valid/images/IMG_9451_jpg.rf.d0bcba68e823bc26f7bdfbe912c3bded.jpg,"[105, 151, 280, 358]",1
eggplant,4,valid/images/20230217_123001_jpg.rf.d2f7ba5834af05068ba16ea92fbd1014.jpg,"[225, 138, 460, 546]",1
eggplant,4,valid/images/istockphoto-1181414139-612x612_jpg.rf.8a172c5b083a2faab42bc7755fb3597a.jpg,"[37, 144, 606, 496]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[116, 531, 343, 792]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[350, 521, 576, 775]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[586, 541, 798, 779]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[144, 383, 342, 569]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[363, 381, 559, 568]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[578, 373, 778, 558]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[174, 256, 350, 410]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[367, 248, 553, 400]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[550, 247, 730, 398]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[190, 157, 350, 271]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[363, 141, 534, 258]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[550, 151, 711, 261]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[199, 58, 347, 168]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[355, 51, 516, 155]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[526, 47, 681, 160]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[687, 40, 819, 158]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[24, 47, 191, 170]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[16, 150, 175, 283]",1
egg,3,valid/images/-65_jpg.rf.3c4879c7382283eb8e9aa0de9f72349f.jpg,"[13, 264, 162, 414]",1
milk,5,valid/images/-30_jpg.rf.4dc4d910b751819eff5d4c0e7fd30fee.jpg,"[586, 141, 1117, 1750]",1
egg,3,valid/images/not_damaged_146_jpg.rf.1dd3c1db42cb72f34fbade5247d15d02.jpg,"[393, 329, 1157, 930]",1
sausage,7,valid/images/20240226_103229-0-_jpg.rf.75ed795f777deff53ca3ce3bc4de5d91.jpg,"[1003, 633, 2584, 1956]",1
sausage,7,valid/images/20240226_103229-0-_jpg.rf.75ed795f777deff53ca3ce3bc4de5d91.jpg,"[0, 0, 2477, 340]",1
potato,6,valid/images/-88_jpg.rf.2dcb7df42df5b192a7a77164c4a19807.jpg,"[97, 180, 395, 485]",1
potato,6,valid/images/-88_jpg.rf.2dcb7df42df5b192a7a77164c4a19807.jpg,"[391, 155, 716, 427]",1
potato,6,valid/images/-88_jpg.rf.2dcb7df42df5b192a7a77164c4a19807.jpg,"[230, 401, 624, 710]",1
potato,6,valid/images/-88_jpg.rf.2dcb7df42df5b192a7a77164c4a19807.jpg,"[620, 343, 969, 694]",1
cheese,1,valid/images/Where-Did-The-Holes-in-Your-Swiss-Cheese-Go__jpg.rf.56e05d4e69644dbb08b279c6d3b6c629.jpg,"[111, 46, 662, 468]",1
eggplant,4,valid/images/374_jpg.rf.3340b84c973166e6dacfdc2294d5f8d3.jpg,"[46, 55, 325, 225]",1
cheese,1,valid/images/11-Emmental-Cheese-Substitutes_jpg.rf.47a8290ec94aa89dd05ffaf30a20b587.jpg,"[163, 76, 470, 504]",1
cheese,1,valid/images/11-Emmental-Cheese-Substitutes_jpg.rf.47a8290ec94aa89dd05ffaf30a20b587.jpg,"[366, 471, 503, 617]",1
cheese,1,valid/images/11-Emmental-Cheese-Substitutes_jpg.rf.47a8290ec94aa89dd05ffaf30a20b587.jpg,"[4, 401, 127, 526]",1
cheese,1,valid/images/11-Emmental-Cheese-Substitutes_jpg.rf.47a8290ec94aa89dd05ffaf30a20b587.jpg,"[80, 288, 169, 396]",1
cheese,1,valid/images/11-Emmental-Cheese-Substitutes_jpg.rf.47a8290ec94aa89dd05ffaf30a20b587.jpg,"[167, 390, 311, 516]",1
cheese,1,valid/images/11-Emmental-Cheese-Substitutes_jpg.rf.47a8290ec94aa89dd05ffaf30a20b587.jpg,"[514, 263, 609, 371]",1
cheese,1,valid/images/11-Emmental-Cheese-Substitutes_jpg.rf.47a8290ec94aa89dd05ffaf30a20b587.jpg,"[434, 373, 543, 499]",1
cheese,1,valid/images/-39_jpg.rf.652e336c835a0451edf8183e4724acad.jpg,"[63, 8, 266, 128]",1
cheese,1,valid/images/-39_jpg.rf.652e336c835a0451edf8183e4724acad.jpg,"[10, 87, 228, 168]",1
potato,6,valid/images/-47_jpg.rf.25fa32407c682876f565b0c3dfa56c61.jpg,"[84, 38, 1227, 644]",1
carrot,0,valid/images/-37_jpg.rf.9615fea5120560972034a39e6fd0aa54.jpg,"[56, 326, 419, 453]",1
cucumber,2,valid/images/-9_jpg.rf.4ed8d81844fc0fba1518fc5aa4d278b8.jpg,"[97, 120, 492, 250]",1
potato,6,valid/images/naver_0342_jpg.rf.1e830fa40b20c60fa78ad4f848214ec9.jpg,"[195, 257, 348, 478]",1
potato,6,valid/images/naver_0342_jpg.rf.1e830fa40b20c60fa78ad4f848214ec9.jpg,"[264, 145, 415, 324]",1
potato,6,valid/images/naver_0342_jpg.rf.1e830fa40b20c60fa78ad4f848214ec9.jpg,"[309, 279, 491, 505]",1
milk,5,valid/images/-4_jpg.rf.2ee8413340ce5232521c0dd5cbaee9ee.jpg,"[266, 4, 534, 795]",1
egg,3,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[143, 225, 303, 408]",1
egg,3,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[185, 90, 361, 242]",1
egg,3,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[335, 133, 488, 308]",1
egg,3,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[283, 278, 477, 446]",1
sausage,7,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[465, 43, 670, 442]",1
cucumber,2,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[220, 550, 610, 697]",1
cucumber,2,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[170, 680, 615, 846]",1
potato,6,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[708, 255, 908, 481]",1
potato,6,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[875, 358, 1072, 570]",1
potato,6,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[983, 228, 1257, 437]",1
carrot,0,valid/images/-43_jpg.rf.86cdf44731faaf908748007199d02ca7.jpg,"[725, 125, 1195, 256]",1
eggplant,4,valid/images/IMG_0673_JPG.rf.dae40789097c6ab2ced2121ab533e088.jpg,"[1329, 1180, 2415, 2220]",1
eggplant,4,valid/images/172_jpg.rf.64e41d98399ac1c3803c9c1d8595257d.jpg,"[184, 58, 486, 538]",1
egg,3,valid/images/not_damaged_120_jpg.rf.549a9c20ed75c19edb149a4037898885.jpg,"[489, 470, 1100, 1082]",1
cheese,1,valid/images/6b7cbeae32f7d152_jpg.rf.571ee993fac1d146386a367c6f8cc058.jpg,"[105, 251, 907, 612]",1
potato,6,valid/images/images89_jpg.rf.432bf9319799138af865cab10f1175d3.jpg,"[58, 196, 415, 464]",1
potato,6,valid/images/images89_jpg.rf.432bf9319799138af865cab10f1175d3.jpg,"[272, 194, 586, 391]",1
cheese,1,valid/images/72b4ab96573e205b_jpg.rf.d6a8c7f54aa6e27df451b631279220b5.jpg,"[143, 0, 958, 574]",1
cheese,1,valid/images/31aez0aiuml_JPEG.rf.4e42ace6a200ac74b75a195023eb905b.jpg,"[141, 30, 427, 293]",1
egg,3,valid/images/-48_jpg.rf.330a6d06a073f4b90405a576ca35344a.jpg,"[357, 451, 702, 742]",1
egg,3,valid/images/-48_jpg.rf.330a6d06a073f4b90405a576ca35344a.jpg,"[3, 426, 350, 767]",1
egg,3,valid/images/-48_jpg.rf.330a6d06a073f4b90405a576ca35344a.jpg,"[104, 231, 429, 479]",1
egg,3,valid/images/-48_jpg.rf.330a6d06a073f4b90405a576ca35344a.jpg,"[428, 235, 756, 496]",1
egg,3,valid/images/-48_jpg.rf.330a6d06a073f4b90405a576ca35344a.jpg,"[726, 437, 1098, 743]",1
egg,3,valid/images/-48_jpg.rf.330a6d06a073f4b90405a576ca35344a.jpg,"[773, 228, 1109, 476]",1
egg,3,valid/images/-48_jpg.rf.330a6d06a073f4b90405a576ca35344a.jpg,"[201, 43, 485, 253]",1
egg,3,valid/images/-48_jpg.rf.330a6d06a073f4b90405a576ca35344a.jpg,"[507, 54, 800, 260]",1
egg,3,valid/images/-48_jpg.rf.330a6d06a073f4b90405a576ca35344a.jpg,"[817, 48, 1120, 263]",1
potato,6,valid/images/-55_jpg.rf.d5dc9dff6bb67709dc02d6cb6f1c5310.jpg,"[505, 266, 1076, 752]",1
potato,6,valid/images/-55_jpg.rf.d5dc9dff6bb67709dc02d6cb6f1c5310.jpg,"[48, 268, 508, 805]",1
potato,6,valid/images/-55_jpg.rf.d5dc9dff6bb67709dc02d6cb6f1c5310.jpg,"[264, 130, 761, 447]",1
eggplant,4,valid/images/IMG_0663_JPG.rf.144a615ddb127c78d4226de35bbf77d8.jpg,"[1275, 939, 2125, 1950]",1
milk,5,valid/images/-17_jpg.rf.2c0f7517a2e799b19c4f333a31083d07.jpg,"[77, 10, 843, 1199]",1
egg,3,valid/images/not_damaged_103_jpg.rf.4eaa26800a074c0843d699f9c1149bf7.jpg,"[490, 102, 1114, 425]",1
egg,3,valid/images/not_damaged_103_jpg.rf.4eaa26800a074c0843d699f9c1149bf7.jpg,"[682, 444, 1185, 762]",1
egg,3,valid/images/not_damaged_103_jpg.rf.4eaa26800a074c0843d699f9c1149bf7.jpg,"[697, 814, 1149, 1170]",1
sausage,7,valid/images/cQk9Rqmr2RI_jpg.rf.bebb428c3ce77dd2037b5a607630e303.jpg,"[117, 91, 914, 430]",1
tomato,8,valid/images/001-1-_jpg.rf.1c52227d0eca3be834b373944e210c19.jpg,"[248, 158, 906, 802]",1
tomato,8,valid/images/001-1-_jpg.rf.1c52227d0eca3be834b373944e210c19.jpg,"[550, 742, 833, 1106]",1
tomato,8,valid/images/001-1-_jpg.rf.1c52227d0eca3be834b373944e210c19.jpg,"[72, 538, 344, 954]",1
tomato,8,valid/images/001-1-_jpg.rf.1c52227d0eca3be834b373944e210c19.jpg,"[814, 614, 1140, 922]",1
tomato,8,valid/images/001-1-_jpg.rf.1c52227d0eca3be834b373944e210c19.jpg,"[312, 754, 582, 1026]",1
cheese,1,valid/images/-38_jpg.rf.35b60ef0c9e5104e5e2b63a89b736e44.jpg,"[51, 0, 235, 181]",1
eggplant,4,valid/images/istockphoto-510291011-612x612_jpg.rf.a02788f02f3f5a3dc5e41680bcd88e23.jpg,"[55, 143, 584, 573]",1
potato,6,valid/images/38_jpg.rf.8baf40148acb1a563abefd06e63908fb.jpg,"[119, 87, 540, 498]",1
cucumber,2,valid/images/0032_png.rf.17dc255323adad6edc287c0e9c700545.jpg,"[1159, 2130, 1980, 4860]",1
cucumber,2,valid/images/0032_png.rf.17dc255323adad6edc287c0e9c700545.jpg,"[1970, 2020, 2740, 4830]",1
cucumber,2,valid/images/0032_png.rf.17dc255323adad6edc287c0e9c700545.jpg,"[2700, 2110, 3520, 4650]",1
potato,6,valid/images/naver_0089_jpg.rf.9820c10c2e9c440a605294e1d8f29738.jpg,"[198, 135, 397, 337]",1
potato,6,valid/images/naver_0089_jpg.rf.9820c10c2e9c440a605294e1d8f29738.jpg,"[317, 262, 507, 483]",1
potato,6,valid/images/naver_0089_jpg.rf.9820c10c2e9c440a605294e1d8f29738.jpg,"[137, 307, 332, 585]",1
egg,3,valid/images/-62_jpg.rf.75468d6d5f7d9d52380c9c858d1be2e0.jpg,"[20, 12, 716, 927]",1
carrot,0,valid/images/-17_jpg.rf.44cc91fc680309e6726cae1cc96f7312.jpg,"[54, 75, 245, 563]",1
carrot,0,valid/images/-17_jpg.rf.44cc91fc680309e6726cae1cc96f7312.jpg,"[212, 96, 344, 503]",1
carrot,0,valid/images/-17_jpg.rf.44cc91fc680309e6726cae1cc96f7312.jpg,"[339, 85, 470, 514]",1
tomato,8,valid/images/download-6-_augmented_2_jpg.rf.ad5dd3940be122462f36b6b0ec4ff383.jpg,"[52, 34, 185, 186]",1
eggplant,4,valid/images/istockphoto-1071737982-612x612_jpg.rf.4c2f2b761c76350d26203f76c0bf3750.jpg,"[71, 98, 209, 622]",1
eggplant,4,valid/images/istockphoto-1071737982-612x612_jpg.rf.4c2f2b761c76350d26203f76c0bf3750.jpg,"[270, 84, 423, 576]",1
eggplant,4,valid/images/istockphoto-1071737982-612x612_jpg.rf.4c2f2b761c76350d26203f76c0bf3750.jpg,"[478, 122, 605, 567]",1
milk,5,valid/images/-55_jpg.rf.79be1359be20aa695d0ccfd94f0b1d04.jpg,"[230, 21, 420, 591]",1
cucumber,2,valid/images/-10_jpg.rf.23d00a93532af198c779c4607cff3087.jpg,"[203, 39, 394, 363]",1
milk,5,valid/images/-60_jpg.rf.22bae7b2532f6998ee5ffd6149031bac.jpg,"[294, 7, 494, 590]",1
milk,5,valid/images/-47_jpg.rf.f3dd7b74a6fedda662f262ae56c6fa13.jpg,"[268, 33, 443, 551]",1
milk,5,valid/images/-47_jpg.rf.f3dd7b74a6fedda662f262ae56c6fa13.jpg,"[93, 54, 247, 512]",1
milk,5,valid/images/-47_jpg.rf.f3dd7b74a6fedda662f262ae56c6fa13.jpg,"[463, 51, 618, 510]",1
eggplant,4,valid/images/356_jpg.rf.e2325d35e8505de0e79be39d63f4ef91.jpg,"[25, 17, 122, 247]",1
tomato,8,valid/images/635734673737_jpg.rf.bf1376691937bc96744bd0c39d343cff.jpg,"[112, 98, 847, 807]",1
eggplant,4,valid/images/istockphoto-465696299-612x612_jpg.rf.33ed31444bc00577309c4e57f88999df.jpg,"[25, 221, 400, 578]",1
eggplant,4,valid/images/istockphoto-465696299-612x612_jpg.rf.33ed31444bc00577309c4e57f88999df.jpg,"[154, 44, 595, 448]",1
potato,6,valid/images/276_jpg.rf.0e246119dfb82d4ea7b30efc10264635.jpg,"[153, 207, 597, 598]",1
potato,6,valid/images/276_jpg.rf.0e246119dfb82d4ea7b30efc10264635.jpg,"[410, 202, 637, 385]",1
tomato,8,valid/images/756756786875_jpg.rf.ea2c609f3d6111c66ea52f1cb3115e33.jpg,"[120, 132, 656, 595]",1
milk,5,valid/images/-115_jpg.rf.2445c56b6abe0ed004eb9e9140daaa33.jpg,"[22, 28, 436, 731]",1
milk,5,valid/images/-115_jpg.rf.2445c56b6abe0ed004eb9e9140daaa33.jpg,"[428, 0, 722, 738]",1
milk,5,valid/images/-115_jpg.rf.2445c56b6abe0ed004eb9e9140daaa33.jpg,"[700, 112, 1182, 817]",1
sausage,7,valid/images/99895_1_jpg.rf.1009c7322ec8b0a3c1fee6b59a2d17ff.jpg,"[0, 275, 528, 568]",1
sausage,7,valid/images/99895_1_jpg.rf.1009c7322ec8b0a3c1fee6b59a2d17ff.jpg,"[89, 128, 618, 398]",1
sausage,7,valid/images/714129_72399145_jpeg.rf.a423e5de360ae395245e6b546d4b939c.jpg,"[6, 125, 547, 358]",1
tomato,8,valid/images/freshTomato-38-_png.rf.4f492f1b37c6640d197fe3ff32399751.jpg,"[134, 137, 250, 255]",1
tomato,8,valid/images/freshTomato-38-_png.rf.4f492f1b37c6640d197fe3ff32399751.jpg,"[230, 73, 330, 179]",1
cucumber,2,valid/images/0092_png.rf.9a0e3a87f364ec8f1b091e467aa026e0.jpg,"[768, 199, 1197, 851]",1
tomato,8,valid/images/0092_png.rf.9a0e3a87f364ec8f1b091e467aa026e0.jpg,"[482, 656, 681, 826]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[41, 382, 156, 503]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[157, 384, 276, 508]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[279, 387, 395, 509]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[399, 384, 518, 514]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[517, 387, 634, 508]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[70, 300, 170, 391]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[175, 305, 277, 396]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[280, 302, 392, 400]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[394, 304, 499, 394]",1
egg,3,valid/images/-57_jpg.rf.690ad7fe6677bb0d346fc638710f89de.jpg,"[500, 306, 605, 395]",1
potato,6,valid/images/-70_jpg.rf.004f35bea762750d2d749554a81f0065.jpg,"[548, 160, 972, 644]",1
potato,6,valid/images/-70_jpg.rf.004f35bea762750d2d749554a81f0065.jpg,"[126, 291, 625, 610]",1
tomato,8,valid/images/987654567654_jpg.rf.07642b138437428b28a21956ae421951.jpg,"[271, 90, 782, 625]",1
tomato,8,valid/images/987654567654_jpg.rf.07642b138437428b28a21956ae421951.jpg,"[84, 70, 323, 488]",1
carrot,0,valid/images/IMG_0577_JPG.rf.7f866353bfcbe911ca53c472fce7274a.jpg,"[1020, 922, 2606, 1608]",1
sausage,7,valid/images/-40_jpg.rf.ecd6a5a6b2e989fffce4480cd8fd0249.jpg,"[239, 12, 442, 651]",1
tomato,8,valid/images/125415841254_jpg.rf.c8076a59b36d6b0a6727f654a8785385.jpg,"[77, 300, 617, 804]",1
tomato,8,valid/images/125415841254_jpg.rf.c8076a59b36d6b0a6727f654a8785385.jpg,"[536, 237, 958, 663]",1
tomato,8,valid/images/125415841254_jpg.rf.c8076a59b36d6b0a6727f654a8785385.jpg,"[90, 90, 580, 372]",1
cheese,1,valid/images/7aa0afcc71db2405_jpg.rf.9ec71f741d8f40a493c296f10a3635cc.jpg,"[34, 99, 574, 792]",1
egg,3,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[57, 380, 181, 526]",1
egg,3,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[153, 426, 307, 562]",1
egg,3,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[178, 296, 303, 429]",1
egg,3,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[287, 356, 418, 510]",1
sausage,7,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[0, 78, 305, 366]",1
potato,6,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[414, 237, 518, 407]",1
potato,6,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[276, 193, 441, 365]",1
potato,6,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[454, 193, 593, 359]",1
cucumber,2,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[578, 164, 750, 255]",1
cucumber,2,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[650, 216, 808, 303]",1
carrot,0,valid/images/-47_jpg.rf.1f1df842403b9f4dcbcbbe34c7bba980.jpg,"[364, 334, 732, 574]",1
cheese,1,valid/images/-86_jpg.rf.c09adc0746006047d3caec02b7c1f828.jpg,"[9, 78, 186, 206]",1
cheese,1,valid/images/-86_jpg.rf.c09adc0746006047d3caec02b7c1f828.jpg,"[96, 18, 213, 156]",1
eggplant,4,valid/images/istockphoto-520388567-612x612_jpg.rf.05c8733395630d076fff18d619e66e6e.jpg,"[77, 89, 604, 562]",1
eggplant,4,valid/images/IMG_0661_JPG.rf.eda813cd8806b0589ee25a0b543c0246.jpg,"[545, 735, 2095, 1855]",1
carrot,0,valid/images/IMG_0786_JPG.rf.98e5f2612895f2838b2167212d46aefd.jpg,"[104, 1105, 2515, 1655]",1
egg,3,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[361, 320, 450, 437]",1
egg,3,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[412, 242, 490, 342]",1
egg,3,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[482, 282, 591, 370]",1
egg,3,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[446, 341, 554, 437]",1
potato,6,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[616, 261, 780, 377]",1
potato,6,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[611, 367, 793, 511]",1
potato,6,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[522, 462, 708, 537]",1
sausage,7,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[174, 229, 362, 454]",1
carrot,0,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[0, 302, 163, 513]",1
carrot,0,valid/images/-49_jpg.rf.8bf426da29453c3868d918a5bb67ef69.jpg,"[80, 469, 296, 537]",1
tomato,8,valid/images/653736573657476_jpg.rf.81237893d1648f0ced1264fd14ac4ae9.jpg,"[282, 211, 712, 581]",1
tomato,8,valid/images/653736573657476_jpg.rf.81237893d1648f0ced1264fd14ac4ae9.jpg,"[98, 112, 416, 347]",1
tomato,8,valid/images/-40_jpeg.rf.0e8d8998d2b8ca23228b5d43488214fc.jpg,"[3, 308, 368, 658]",1
tomato,8,valid/images/-40_jpeg.rf.0e8d8998d2b8ca23228b5d43488214fc.jpg,"[325, 120, 656, 455]",1
tomato,8,valid/images/-40_jpeg.rf.0e8d8998d2b8ca23228b5d43488214fc.jpg,"[655, 90, 965, 391]",1
tomato,8,valid/images/-40_jpeg.rf.0e8d8998d2b8ca23228b5d43488214fc.jpg,"[570, 485, 928, 849]",1
cucumber,2,valid/images/0077_png.rf.a95346fc3d1499bf3f45521029afc6d3.jpg,"[422, 0, 1186, 477]",1
cucumber,2,valid/images/0077_png.rf.a95346fc3d1499bf3f45521029afc6d3.jpg,"[360, 442, 837, 771]",1
cucumber,2,valid/images/0077_png.rf.a95346fc3d1499bf3f45521029afc6d3.jpg,"[773, 610, 1140, 813]",1
cucumber,2,valid/images/0077_png.rf.a95346fc3d1499bf3f45521029afc6d3.jpg,"[811, 421, 1266, 620]",1
cucumber,2,valid/images/0077_png.rf.a95346fc3d1499bf3f45521029afc6d3.jpg,"[912, 325, 1280, 522]",1
carrot,0,valid/images/729162874_144441_mp4-0011_jpg.rf.1f4b5859159a856e8b17624be26afc59.jpg,"[210, 85, 345, 543]",1
sausage,7,valid/images/-12_jpg.rf.aebafd44716ae02689bcf4fba06c48f8.jpg,"[26, 45, 273, 252]",1
cucumber,2,valid/images/4286adcc-c8ae-4a51-88ae-43df5b7f31f9_jpeg.rf.d0aec2de0da3f8560d7be55d165abc94.jpg,"[19, 223, 250, 357]",1
cucumber,2,valid/images/4286adcc-c8ae-4a51-88ae-43df5b7f31f9_jpeg.rf.d0aec2de0da3f8560d7be55d165abc94.jpg,"[157, 71, 416, 275]",1
cucumber,2,valid/images/0020_png.rf.870629ca83b2e0bc6395dcfb18b20868.jpg,"[133, 242, 285, 394]",1
cucumber,2,valid/images/0020_png.rf.870629ca83b2e0bc6395dcfb18b20868.jpg,"[260, 205, 420, 380]",1
cucumber,2,valid/images/0020_png.rf.870629ca83b2e0bc6395dcfb18b20868.jpg,"[288, 120, 452, 266]",1
cucumber,2,valid/images/0020_png.rf.870629ca83b2e0bc6395dcfb18b20868.jpg,"[270, 37, 431, 187]",1
cucumber,2,valid/images/0020_png.rf.870629ca83b2e0bc6395dcfb18b20868.jpg,"[171, 1, 327, 161]",1
cucumber,2,valid/images/0020_png.rf.870629ca83b2e0bc6395dcfb18b20868.jpg,"[69, 39, 245, 198]",1
cucumber,2,valid/images/0020_png.rf.870629ca83b2e0bc6395dcfb18b20868.jpg,"[52, 143, 232, 318]",1
cucumber,2,valid/images/0079_png.rf.eaac70d306203be4f2bae40ebe8a6510.jpg,"[116, 237, 354, 1192]",1
tomato,8,valid/images/images-22-_augmented_1_jpg.rf.bccd607c494ae8b21d3b915591e08f06.jpg,"[61, 11, 210, 155]",1
eggplant,4,valid/images/IMG_9420_jpg.rf.ad795c9091902dcafe766bc4f5c42630.jpg,"[84, 0, 253, 306]",1
eggplant,4,valid/images/160_jpg.rf.be8bd48207617fa484a5486513ae358f.jpg,"[57, 79, 510, 364]",1
tomato,8,valid/images/images-16-_augmented_1_jpg.rf.be883ef2e5fa0df32fcb5839df9e5227.jpg,"[42, 19, 212, 190]",1
eggplant,4,valid/images/IMG_0672_JPG.rf.bf33d621b5dc484c5078466458b33628.jpg,"[869, 885, 1625, 2475]",1
cucumber,2,valid/images/detection_1686565579319_jpg.rf.424b5ec1a176b774b62a3f850ec53089.jpg,"[90, 74, 495, 277]",1
milk,5,valid/images/-24_jpg.rf.a03a160ee6434c162d410375e73d8646.jpg,"[128, 26, 321, 559]",1
milk,5,valid/images/-24_jpg.rf.a03a160ee6434c162d410375e73d8646.jpg,"[416, 70, 760, 555]",1
